"time","wind_power","horizon"
2018-08-17 00:00:00,0.406,24
2018-08-17 00:00:00,0.406,0
2018-08-17 06:00:00,0.348,6
2018-08-17 12:00:00,0.462,12
2018-08-17 18:00:00,0.379,18
2018-08-18 00:00:00,0.781,24
2018-08-18 00:00:00,0.781,0
2018-08-18 06:00:00,0.786,6
2018-08-18 12:00:00,0.887,12
2018-08-18 18:00:00,0.737,18
2018-08-19 00:00:00,0.641,24
2018-08-19 00:00:00,0.641,0
2018-08-19 06:00:00,0.596,6
2018-08-19 12:00:00,0.843,12
2018-08-19 18:00:00,0.885,18
2018-08-20 00:00:00,0.598,24
2018-08-20 00:00:00,0.598,0
2018-08-20 06:00:00,0.388,6
2018-08-20 12:00:00,0.283,12
2018-08-20 18:00:00,0.131,18
2018-08-21 00:00:00,0.008,24
2018-08-21 00:00:00,0.008,0
2018-08-21 06:00:00,0.03,6
2018-08-21 12:00:00,0.22,12
2018-08-21 18:00:00,0.282,18
2018-08-22 00:00:00,0.412,24
2018-08-22 00:00:00,0.412,0
2018-08-22 06:00:00,0.399,6
2018-08-22 12:00:00,0.441,12
2018-08-22 18:00:00,0.483,18
2018-08-23 00:00:00,0.361,24
2018-08-23 00:00:00,0.361,0
2018-08-23 06:00:00,0.43,6
2018-08-23 12:00:00,0.593,12
2018-08-23 18:00:00,0.604,18
2018-08-24 00:00:00,0.646,24
2018-08-24 00:00:00,0.646,0
2018-08-24 06:00:00,0.787,6
2018-08-24 12:00:00,0.837,12
2018-08-24 18:00:00,0.712,18
2018-08-25 00:00:00,0.281,24
2018-08-25 00:00:00,0.281,0
2018-08-25 06:00:00,0.307,6
2018-08-25 12:00:00,0.664,12
2018-08-25 18:00:00,0.803,18
2018-08-26 00:00:00,0.722,24
2018-08-26 00:00:00,0.722,0
2018-08-26 06:00:00,0.331,6
2018-08-26 12:00:00,0.37,12
2018-08-26 18:00:00,0.874,18
2018-08-27 00:00:00,0.957,24
2018-08-27 00:00:00,0.957,0
2018-08-27 06:00:00,0.914,6
2018-08-27 12:00:00,0.881,12
2018-08-27 18:00:00,0.829,18
2018-08-28 00:00:00,0.686,24
2018-08-28 00:00:00,0.686,0
2018-08-28 06:00:00,0.196,6
2018-08-28 12:00:00,0.287,12
2018-08-28 18:00:00,0.09,18
2018-08-29 00:00:00,0.165,24
2018-08-29 00:00:00,0.165,0
2018-08-29 06:00:00,0.433,6
2018-08-29 12:00:00,0.053,12
2018-08-29 18:00:00,0.527,18
2018-08-30 00:00:00,0.67,24
2018-08-30 00:00:00,0.67,0
2018-08-30 06:00:00,0.85,6
2018-08-30 12:00:00,0.682,12
2018-08-30 18:00:00,0.648,18
2018-08-31 00:00:00,0.478,24
2018-08-31 00:00:00,0.478,0
2018-08-31 06:00:00,0.387,6
2018-08-31 12:00:00,0.276,12
2018-08-31 18:00:00,0.276,18
2018-09-01 00:00:00,0.143,24
